,open,high,low,close,volume
2023-01-04 05:00:00,41481.9565860894,41720.99278923763,41150.24667303757,41590.86924521286,1150.6747767662564
2023-01-04 06:00:00,41772.6490530632,41694.588495001204,41461.92198393035,41667.1974543874,1072.256421240079
2023-01-04 07:00:00,40219.2585594387,40118.245614471016,39337.09708430814,40010.86892600985,823.8569937786084
2023-01-04 08:00:00,40082.028190948535,39867.46617096708,39382.42317859379,39835.08366378993,1105.7748771045308
2023-01-04 09:00:00,40036.90806566236,40314.01194976117,39884.07679907435,40119.59584706115,1049.449413275861
2023-01-04 10:00:00,41199.69868848783,41415.92798520298,41143.153945324826,41305.44608265731,1122.2826937830198
2023-01-04 11:00:00,40791.37548975619,41032.96998304736,40867.417805426725,40877.298431514326,979.1586172769943
2023-01-04 12:00:00,39827.82068639911,40756.31103600901,40007.41946293475,40216.31774580562,1162.3480627534316
2023-01-04 13:00:00,39573.30504537767,39918.310358554365,39350.90541782555,39812.74133188579,987.7182898267686
2023-01-04 14:00:00,40534.63050970003,40804.74929571094,39870.13446607777,40541.634686420446,1144.775937320109
2023-01-04 15:00:00,40885.583813420504,41168.780830701144,40022.70209582716,40808.19683423201,908.7056968098979
2023-01-04 16:00:00,40474.983249598445,40927.439519824955,40356.806750181284,40375.825660826646,922.5491891802095
2023-01-04 17:00:00,40631.1145900896,41231.40932493018,39801.90538719314,40790.29758876194,1120.410504642025
2023-01-04 18:00:00,40769.13691502875,41006.7531091129,40706.4133346358,40869.49403130383,933.6453212510512
2023-01-04 19:00:00,41605.11531090423,41876.39197522675,41494.4296518461,41661.25464448455,1441.1565389496322
2023-01-04 20:00:00,40998.01020726878,41587.70719639536,40488.1195375002,41076.2863901251,1113.2889973558053
2023-01-04 21:00:00,40947.483558375956,40963.32023237591,40619.79708148465,40807.103506668034,1004.9846972308402
2023-01-04 22:00:00,40222.266748271795,40732.473238612685,39927.738569883324,40487.087546854586,1163.9801553517698
2023-01-04 23:00:00,39076.17020520543,39493.29200815131,38668.58105270346,39302.01839023148,903.8639180046966
2023-01-05 00:00:00,39475.78801162575,39907.83019498411,38720.037615338326,39534.78088172973,1184.6029638466034
2023-01-05 01:00:00,39469.84251827393,40021.9698634208,39530.95541735604,39741.19614140277,1179.0470433327064
2023-01-05 02:00:00,39367.58700810131,39752.86059925502,39671.438878718756,39745.26043907054,1250.70681155591
2023-01-05 03:00:00,39263.385188781715,39774.76181470686,39118.58994546857,39558.78590483753,911.8380937302845
2023-01-05 04:00:00,38392.33043685163,38957.77049414426,38074.44700574618,38438.97894162266,755.453349172451
2023-01-05 05:00:00,38235.760694984536,38656.90735285435,37817.69921373941,38115.59540754927,877.9690721594903
2023-01-05 06:00:00,37977.62530195683,38078.480859804855,37668.37567347138,37854.3400505047,943.6738968054506
2023-01-05 07:00:00,37542.67152519079,37510.15918248861,37135.38430879249,37246.94651922659,1333.442320170351
2023-01-05 08:00:00,37145.67101537143,37393.962769280544,36731.7523261902,37126.79851369181,1439.0024058255499
2023-01-05 09:00:00,37471.021979945835,37453.10327733441,37359.98314268937,37426.82080869657,1068.9324609287964
2023-01-05 10:00:00,38790.07222492778,38950.20924166772,38294.099672588,38838.6996434265,1001.8781216037198
2023-01-05 11:00:00,38934.976914835024,39143.92782594596,38807.3979639024,38974.30714816615,930.0184339051577
2023-01-05 12:00:00,39582.59159258238,39465.546523618636,39123.92408210136,39175.06410884933,1164.9380700421734
2023-01-05 13:00:00,39167.85171379279,39251.2019673702,39032.68757801251,39116.73563839369,1437.7162783983035
2023-01-05 14:00:00,37681.11706370856,37661.302636252556,37469.23875395492,37615.61431080545,1357.1701782376545
2023-01-05 15:00:00,37380.410913087195,37783.43960683393,36845.200805693916,37595.6675965498,1227.5953225211667
2023-01-05 16:00:00,37718.198928514576,37892.80556181846,37335.25179153544,37640.95549559406,1224.6605062227713
2023-01-05 17:00:00,39625.3364281268,40233.52523675338,39412.02524389386,39495.331230212694,1166.4619772508229
2023-01-05 18:00:00,39561.80081859509,39640.15044085819,39298.1290795181,39343.38402981682,990.541870858293
2023-01-05 19:00:00,39705.357700372755,40239.72950120501,39181.38701047092,39580.66188766886,852.6903554918408
2023-01-05 20:00:00,39528.11908924716,40344.93555472631,39116.84317792231,39553.183591264344,995.8371821344117
2023-01-05 21:00:00,38595.9618528479,38686.80871582369,38616.3164085649,38628.68485164347,1084.4679204262707
2023-01-05 22:00:00,39497.35958387928,39773.62663669975,39396.752717290336,39511.59969850685,709.273220256341
2023-01-05 23:00:00,40127.29534958078,40189.165357669735,39974.0397428556,40105.80123825893,969.4098541267582
2023-01-06 00:00:00,40998.522939401904,40794.32132930721,39814.62329765804,40740.300639083354,834.8135290817453
2023-01-06 01:00:00,40213.85056947733,40640.602210308745,39363.74113742976,39999.326272968385,1202.7682322136284
2023-01-06 02:00:00,41276.34711982363,41867.85105077647,40872.73129504157,41121.54281970832,890.0583195686579
2023-01-06 03:00:00,40374.14083474141,40086.897673747255,39744.1540241591,39968.61724959899,1065.6440663961976
2023-01-06 04:00:00,39900.6732688308,40492.49893357528,39952.77193817671,40437.734580845296,859.9959414128847
2023-01-06 05:00:00,42112.18214865484,42389.01053852595,41892.88246976064,42209.27584499776,1319.5398651921832
2023-01-06 06:00:00,41370.74751052938,42058.69075702817,41372.20296934901,41373.07942535913,659.8486126930829
2023-01-06 07:00:00,40767.00378812784,41097.30999748023,40816.67009720315,40904.48980645401,1095.1680753687933
2023-01-06 08:00:00,40795.47969230942,41507.31449170461,40471.165600115055,40986.01357140254,744.5484663120135
2023-01-06 09:00:00,40224.950167837975,40686.09103312249,40555.23104820106,40573.30437155299,898.1334699030298
2023-01-06 10:00:00,39253.79417228994,39648.17788992695,38282.312640924705,39314.99358422333,1041.237340736901
2023-01-06 11:00:00,39544.88897166826,39386.4443420955,39304.750527905504,39368.90464251562,1051.0714062633674
2023-01-06 12:00:00,38681.57836471826,39058.867468370976,38508.12374216463,38532.46997037416,1045.8533682190825
2023-01-06 13:00:00,38751.164043109224,39308.96336556244,38803.34494779666,38897.44369260709,1030.3498281951001
2023-01-06 14:00:00,38224.225829663425,38213.428595013414,37584.9705154714,38182.17864499254,871.6311476253115
2023-01-06 15:00:00,39632.99094354087,40061.824782633004,39277.27523861767,39365.77609180054,967.1893353822378
2023-01-06 16:00:00,38454.6024019874,38865.6172517275,38345.563283281605,38749.10861721506,1006.326803235783
2023-01-06 17:00:00,38468.94114137582,38677.88552598622,38186.71972512361,38499.51668375749,1039.0720793517767
2023-01-06 18:00:00,39181.96422799632,39256.225013421616,38845.019838720764,39125.91707741044,986.8639054386024
2023-01-06 19:00:00,38164.65423809178,38268.03254944451,37394.10212636875,38162.74317384367,1145.918084196891
2023-01-06 20:00:00,38499.403985829325,38805.74422833029,38316.664000066776,38336.3530751764,1018.6773940301885
2023-01-06 21:00:00,39043.963091620775,39561.4439480982,39017.14108996366,39338.57479813299,1040.2651935243227
2023-01-06 22:00:00,37882.37585072392,38320.750017668965,38002.01870046343,38073.852808942356,923.4695303376966
2023-01-06 23:00:00,38344.766420592845,39038.5209372087,37855.60245389742,38214.447256008476,789.5116146771155
2023-01-07 00:00:00,38086.13451875291,38555.68416676041,38174.52855559792,38413.07280267948,1030.805786146494
2023-01-07 01:00:00,39172.067585358716,39396.500155677284,37943.52688252148,39013.71718052712,1241.4892087925875
2023-01-07 02:00:00,38134.13093367608,38195.777344758135,37776.38065897407,38048.55627651813,1088.7722461460826
2023-01-07 03:00:00,37181.14428262175,37687.54133327026,36950.290980814156,37043.72692144538,836.5012117570417
2023-01-07 04:00:00,37342.5915936127,37590.98464335755,36850.65364040196,37430.42013795866,1162.9480051637208
2023-01-07 05:00:00,37748.729443992845,37780.29710806079,37093.16560667551,37652.745359831715,932.9765864412086
2023-01-07 06:00:00,37619.57533159744,37889.96790601696,37103.44382704491,37841.380230002345,1142.9307960960575
2023-01-07 07:00:00,38024.61118360815,38129.60128954648,38102.3024250155,38103.581798513915,926.2408270207678
2023-01-07 08:00:00,37592.183306156716,37684.362952868876,37027.391857734154,37585.35424644036,1070.661287965474
2023-01-07 09:00:00,37590.25736988946,37874.077740196815,36668.43590851466,37759.94099609719,896.3005326751306
2023-01-07 10:00:00,38022.688860192204,38182.899066846236,37713.958374391725,37981.26898208396,901.3895007059331
2023-01-07 11:00:00,37224.44176233241,37788.991901974776,37300.90653931953,37438.62951496811,686.746926580852
2023-01-07 12:00:00,38887.83650001381,39253.50090900152,38443.73951936615,38835.670328592496,1102.414963832232
2023-01-07 13:00:00,39545.137618238834,39644.0367593467,38333.8731609391,39203.70271073978,1074.0339269640674
2023-01-07 14:00:00,38029.171886760625,39052.49702648304,37990.74582052374,38269.632547887835,1085.2885432521884
2023-01-07 15:00:00,38767.78033339979,38977.779220690194,38443.34004121146,38772.15385489596,1055.0661122263623
2023-01-07 16:00:00,37708.798882953764,38132.10050327845,37939.11107886733,38016.34370134394,847.5499933353394
2023-01-07 17:00:00,38453.96357492831,39023.14229691612,38495.00742026833,38614.78527770212,1193.179852898716
2023-01-07 18:00:00,39648.23219530559,39755.843490997155,39294.70803169555,39509.56366784344,1198.555860018454
2023-01-07 19:00:00,38777.394225527525,38906.368531503,38511.466246477634,38861.067661683635,842.3525069658834
2023-01-07 20:00:00,39756.85783578599,39694.65610151668,39366.54441589761,39609.824160527925,1106.4247982699917
2023-01-07 21:00:00,40007.89202117258,40326.858932591036,39276.69813003651,39936.82775918341,1174.9982370735954
2023-01-07 22:00:00,40580.34216753248,40658.49589761352,40171.36200685216,40593.43725953114,905.9803453312556
2023-01-07 23:00:00,41916.5210164848,42311.95961125833,41989.44877714829,42133.384198244785,940.7928621511296
2023-01-08 00:00:00,42070.304526779924,42247.59831750121,41731.09073367927,41926.60356286014,1106.822681642357
2023-01-08 01:00:00,41357.366975931574,41597.7176823559,40707.25605739442,41294.57161578,697.9340461171398
2023-01-08 02:00:00,40250.04321508272,41183.62246894147,40470.75009519971,40559.92926943118,782.2965556931999
2023-01-08 03:00:00,39705.73120985631,40123.48037386291,39853.07199588444,39898.14512032172,802.0449984260877
2023-01-08 04:00:00,39285.07704857569,40109.29696206215,39759.369053069146,39836.62081649715,640.7367270349009
2023-01-08 05:00:00,39834.561933919416,40461.23890094761,40083.081692846485,40108.42765372854,1216.987954837496
2023-01-08 06:00:00,40267.18739293781,40661.221900057426,39827.79722891848,40330.38031187614,602.3736371616666
2023-01-08 07:00:00,40781.154915299,41089.027772527275,40870.15635239531,40997.59261230087,1068.6221326862733
2023-01-08 08:00:00,40837.72756448013,41123.911661883125,40785.0041872585,41008.25353762886,1162.336678951044
2023-01-08 09:00:00,42493.8044415734,42264.89682170769,41758.1950133965,42200.39141686187,941.2808091173465
2023-01-08 10:00:00,42192.95155992482,42159.0155739814,41460.49832599886,41977.018977786094,866.326475053751
2023-01-08 11:00:00,44106.97829344595,45041.01815840344,43668.356183642594,44260.71083236051,1046.5684901473278
2023-01-08 12:00:00,44992.37066497899,45042.09150198795,44127.65010267995,44814.56046349405,1000.3666001188963
2023-01-08 13:00:00,44313.85093733509,44801.77095637498,43885.655647414846,44046.29768071888,1200.700972483283
2023-01-08 14:00:00,43236.22691851115,43458.91787256367,42980.823063707954,43102.92068564591,474.29577192040847
2023-01-08 15:00:00,43583.88497725661,44251.3990691102,43080.76872685371,43518.8400905907,816.2585047703744
2023-01-08 16:00:00,43562.26389635599,43494.50758002403,43078.70446829796,43324.34326617482,1112.3153767832111
2023-01-08 17:00:00,44112.09001803668,44421.00488315188,43523.726657528015,43943.01531614011,1010.089488554892
2023-01-08 18:00:00,44089.867292076684,44413.882400423434,44191.79153149608,44358.92507983629,1150.4068318393734
2023-01-08 19:00:00,44252.469712430204,44789.755125453514,43640.99356601091,44294.31283423245,1052.4039952479325
2023-01-08 20:00:00,43423.95302299736,43824.075877190604,43109.68542716667,43544.14991714875,973.0525873517374
2023-01-08 21:00:00,42468.21058461957,42795.4761807953,41985.470849241734,42224.89522408279,939.5423113812992
2023-01-08 22:00:00,41726.36731180808,41973.41162006338,41452.156447719375,41847.81428274247,1465.0110031751174
2023-01-08 23:00:00,42404.500439831805,42992.074840703026,41879.260454710246,42564.58263667874,1306.9892548063021
2023-01-09 00:00:00,42966.275919917694,42801.05239774094,42238.45777260061,42746.838853959256,1099.1010196190443
2023-01-09 01:00:00,41735.928748390594,41834.50880272742,41126.009364986814,41681.81095740467,1015.6927786896829
2023-01-09 02:00:00,42267.819802223,41900.11368663893,41773.9907352623,41826.18084965981,1107.626509870687
2023-01-09 03:00:00,41966.79696949919,42157.92836327506,42039.823113606704,42148.507937840914,1165.3669435745817
2023-01-09 04:00:00,41296.034526679345,41811.953297688866,40909.204693405656,41403.44249452805,1083.765337140902
2023-01-09 05:00:00,41763.71820395101,41791.08413369777,41117.18123087237,41530.73746620766,849.7239753226884
2023-01-09 06:00:00,41313.16736148164,41599.36279884361,41421.15520551444,41579.086486288164,1356.9021535449021
2023-01-09 07:00:00,40896.69962121409,41030.238896650655,40398.12486043977,40628.613268993,1049.241645550804
2023-01-09 08:00:00,40672.29996014329,41836.313741962294,40228.495281651725,40919.34135491549,1402.7860060779628
2023-01-09 09:00:00,41504.530031515176,41575.418632639485,41127.54296379541,41378.28002413581,1037.4294973754668
2023-01-09 10:00:00,41885.00497331292,42339.366225636586,42221.25017120683,42274.57597654772,950.8693295748932
2023-01-09 11:00:00,43175.296948136245,43776.437586845466,43024.54735302914,43165.55667480754,1276.8280248092929
2023-01-09 12:00:00,41688.76094683699,42749.3235634191,41583.539140389694,41976.199371173585,1060.2373916155534
2023-01-09 13:00:00,41585.578282292234,41248.74054276424,41111.60291437445,41188.87275415847,1026.684526901858
2023-01-09 14:00:00,41390.17760451504,41757.7102232425,41408.01526562638,41613.1471958577,759.9271588714812
2023-01-09 15:00:00,41866.523343272,42456.116020391404,41903.942653590515,42040.75220390717,1132.0435610271657
2023-01-09 16:00:00,42587.519954136325,42536.33041927891,41917.83434536783,42473.81204697093,901.3379234088184
2023-01-09 17:00:00,45609.1570218616,45837.68029289239,45055.41905500183,45746.61591100123,910.4417581852051
2023-01-09 18:00:00,46430.87259610555,46354.4596025515,45749.447714459544,46268.94208939954,901.8902309189657
2023-01-09 19:00:00,47151.574705735926,47477.23200111075,47006.899056980285,47319.770506284105,1087.8067669390605
2023-01-09 20:00:00,48032.648045932525,48492.59741703358,47948.32927207394,48222.63339650588,692.924745284862
2023-01-09 21:00:00,48844.138092932546,48966.95993042531,48399.287804058884,48850.869426694095,957.8309314548386
2023-01-09 22:00:00,48247.47954230362,49130.57482001127,47533.01750759176,48542.84589261053,1196.0557982218756
2023-01-09 23:00:00,49377.36048135457,49742.1701513874,48887.83657871153,49279.69641076332,750.8662261319985
2023-01-10 00:00:00,48730.828439732555,48783.11064553516,48009.93535439484,48518.004571743426,1034.575792186917
2023-01-10 01:00:00,48421.721323117585,48424.49416317154,48261.12245623408,48288.205246853715,873.7201159458331
2023-01-10 02:00:00,47973.26526935438,48321.93313084927,47263.32739441954,47819.458554515455,919.2613761068733
2023-01-10 03:00:00,47436.78080785254,48454.78384404755,47600.857724114525,47897.76209481687,1331.0304520779814
2023-01-10 04:00:00,49999.423783983446,50294.22031577864,49760.7344328051,50115.10140196202,669.9021632909983
2023-01-10 05:00:00,48188.76557813055,48703.30320921521,47897.39100385668,48243.53771254023,1153.1260676343231
2023-01-10 06:00:00,49261.345158199234,49052.34724839632,48433.46897981877,48905.69010003919,904.4143462445575
2023-01-10 07:00:00,47190.7090812798,47546.17721166412,47277.568988657215,47328.27044772287,894.4672029708665
2023-01-10 08:00:00,46342.01159479419,46946.97554927719,46569.80942034413,46881.55606818326,777.6875315023465
2023-01-10 09:00:00,47662.126339008166,48025.59586856867,47163.538268465934,47902.5900375274,1150.7799274547272
2023-01-10 10:00:00,47805.60569417989,48073.75859317366,47876.72788597725,47964.17362557409,961.7190767431968
2023-01-10 11:00:00,46424.28898783964,47243.36677259561,46880.36040071128,46930.310872520946,936.4661172410696
2023-01-10 12:00:00,46482.97803713819,46973.64880762085,45672.19333825963,46258.9223636442,1021.9673858408149
2023-01-10 13:00:00,46519.70178864146,47058.02009498238,46448.42518478248,46887.67155377373,965.9425748516398
2023-01-10 14:00:00,46305.804888935585,46339.792523928176,45639.12021604943,46202.767738937946,599.8624240492951
2023-01-10 15:00:00,46149.33619231896,46650.43692933335,46068.52149881368,46402.787457729035,901.8351634045283
2023-01-10 16:00:00,46795.04071825888,47138.48371569078,46290.59840155242,46445.080665751324,1179.0881781896649
2023-01-10 17:00:00,45776.51388912916,46019.05300834933,45276.462065436725,45839.808051623644,698.6767071775383
2023-01-10 18:00:00,47690.84721795234,48512.63945941742,47733.72080678913,47805.367762185364,782.0124200287291
2023-01-10 19:00:00,48539.33025346769,48730.50547411643,48122.54580692221,48411.46240205251,914.6417209202949
2023-01-10 20:00:00,46216.71125598026,47067.82514699633,45773.67056990143,46450.660118197105,854.8753162725716
2023-01-10 21:00:00,46758.04968300322,47005.0135193151,46303.904301450326,46623.87863825562,994.4229035716784
2023-01-10 22:00:00,45895.97749539626,46427.03045911646,45436.117153729865,46006.77760189959,781.3846496642518
2023-01-10 23:00:00,46652.02135206517,46934.798953226404,46308.24832527001,46791.131818987895,922.4290952381255
2023-01-11 00:00:00,46029.310507375034,46073.066804397626,45899.159375632735,46049.47297216217,990.4010936801332
2023-01-11 01:00:00,45693.483905617555,46231.219265510685,45746.54187753497,45943.80191895713,1129.7880832415942
2023-01-11 02:00:00,46363.528292100025,46511.438112040305,45869.04976376868,46407.82262929856,1248.9578772199193
2023-01-11 03:00:00,47291.516685078845,47356.434078877806,47142.81445287029,47211.378899127376,947.690569229312
2023-01-11 04:00:00,45546.11469965497,46708.87768668133,46040.036459397095,46078.02592983194,1377.6120482491651
2023-01-11 05:00:00,46019.50723128922,45814.94711668303,45455.26030931584,45769.76279745914,963.2190838910952
2023-01-11 06:00:00,45519.96195589399,45709.658674391525,44824.58657203101,45335.00011278709,1165.775029651306
2023-01-11 07:00:00,44327.73322698933,44843.454669395585,44023.43148212932,44742.626496138764,1386.3015469453558
2023-01-11 08:00:00,45856.80696526542,47094.48690593326,45915.21033266772,46322.44768951719,1027.8616818471871
2023-01-11 09:00:00,46894.21784534756,47014.40885258998,45801.706540504405,46697.64257194119,725.2946756844929
2023-01-11 10:00:00,45694.04105020571,45799.59476647427,45515.45390151189,45520.036407456515,1018.1807714415262
2023-01-11 11:00:00,46500.06452413168,47062.358572056066,45568.326874989514,46355.658592395564,877.6714223590178
2023-01-11 12:00:00,47978.37037917632,48538.14961188459,48039.7450024958,48323.13755536465,945.1135946055095
2023-01-11 13:00:00,49771.92887470281,50110.64225813741,48950.531579251874,49320.97677149963,1396.995376499043
2023-01-11 14:00:00,47641.71139017453,48248.738702882714,47802.44895673073,47822.240555536984,755.4473153552249
2023-01-11 15:00:00,47415.804353323576,47432.33809432326,47286.93278184919,47359.097389181035,1060.0933644611719
2023-01-11 16:00:00,48620.223563517786,49439.61161820858,47808.898785311096,48559.09275913641,824.4557439356552
2023-01-11 17:00:00,48253.09955797893,47881.06503793194,46790.20775962232,47871.81701466059,938.4684117598171
2023-01-11 18:00:00,48326.97173007508,48345.829872372124,48201.95271119843,48296.74586369594,1148.9684670408967
2023-01-11 19:00:00,49146.96662370799,49617.45378728099,48401.2522973874,49044.99194401277,1063.6327886946046
2023-01-11 20:00:00,48117.20342784266,48900.377209478516,47970.11459892684,48135.765993788635,954.9935462076821
2023-01-11 21:00:00,47790.80674222672,48407.79130866449,47778.64297227837,48078.46002158688,870.0399349470744
