timestamp,open,high,low,close,volume
2022-01-04 14:00:00,0.00011776,0.00011785,0.00011681,0.00011702,5014421097.0
2022-01-04 15:00:00,0.00011702,0.00011717,0.00011525,0.00011552,2505591661.0
2022-01-04 16:00:00,0.00011552,0.00011647,0.0001152,0.00011617,2406729458.0
2022-01-04 17:00:00,0.00011602,0.0001165,0.0001153,0.00011542,1321682817.0
2022-01-04 18:00:00,0.00011541,0.00011612,0.00011244,0.00011329,4102187800.0
2022-01-04 19:00:00,0.00011329,0.0001145,0.00011268,0.00011342,3113753721.0
2022-01-04 20:00:00,0.00011342,0.00011447,0.00011303,0.00011383,1681424165.0
2022-01-04 21:00:00,0.00011383,0.00011451,0.00011377,0.00011423,1530875570.0
2022-01-04 22:00:00,0.00011423,0.00011423,0.00011355,0.00011379,1035141136.0
2022-01-04 23:00:00,0.00011391,0.00011391,0.00011268,0.00011292,1601879873.0
2022-01-05 00:00:00,0.00011302,0.00011409,0.0001126,0.00011408,1299654983.0
2022-01-05 01:00:00,0.000114,0.0001143,0.00011371,0.00011373,1105220537.0
2022-01-05 02:00:00,0.00011372,0.00011432,0.00011371,0.0001142,652271826.0
2022-01-05 03:00:00,0.00011419,0.00011479,0.00011387,0.00011456,1216119962.0
2022-01-05 04:00:00,0.00011456,0.00011487,0.00011425,0.00011453,482216381.0
2022-01-05 05:00:00,0.0001145,0.00011464,0.00011407,0.00011435,1152982444.0
2022-01-05 06:00:00,0.00011435,0.00011476,0.00011421,0.00011448,717387576.0
2022-01-05 07:00:00,0.00011446,0.00011495,0.00011435,0.00011436,1262837349.0
2022-01-05 08:00:00,0.00011436,0.00011504,0.0001136,0.00011405,3667884681.0
2022-01-05 09:00:00,0.00011405,0.00011511,0.00011401,0.00011489,1227980666.0
2022-01-05 10:00:00,0.00011489,0.00011511,0.00011447,0.00011447,1629920852.0
2022-01-05 11:00:00,0.00011447,0.00011455,0.00011235,0.00011325,4762009604.0
2022-01-05 12:00:00,0.00011325,0.0001135,0.00011216,0.00011335,2096547695.0
2022-01-05 13:00:00,0.00011335,0.00011349,0.00011276,0.00011346,1785610479.0
2022-01-05 14:00:00,0.00011347,0.00011356,0.00011215,0.00011315,2984827649.0
2022-01-05 15:00:00,0.000113,0.0001133,0.00011252,0.00011327,1684898311.0
2022-01-05 16:00:00,0.00011327,0.00011327,0.0001125,0.00011252,1194833448.0
2022-01-05 17:00:00,0.00011265,0.00011278,0.00011092,0.00011097,3156186688.0
2022-01-05 18:00:00,0.00011096,0.00011242,0.00011059,0.00011061,2794149919.0
2022-01-05 19:00:00,0.00011074,0.00011078,0.0001067,0.00010687,11483355677.0
2022-01-05 20:00:00,0.00010686,0.00010764,0.00010514,0.00010611,10007062870.0
2022-01-05 21:00:00,0.00010609,0.00010729,0.0001048,0.00010551,5601563227.0
2022-01-05 22:00:00,0.00010551,0.00010598,0.00010034,0.00010454,9158967397.0
2022-01-05 23:00:00,0.00010454,0.00010568,0.00010395,0.00010469,3615428619.0
2022-01-06 00:00:00,0.00010473,0.00010655,0.00010405,0.00010643,3933786596.0
2022-01-06 01:00:00,0.00010635,0.0001065,0.00010449,0.0001049,2684004880.0
2022-01-06 02:00:00,0.0001047,0.00010494,0.00010287,0.000103,2565052221.0
2022-01-06 03:00:00,0.00010303,0.00010358,0.00010222,0.00010222,2471580253.0
2022-01-06 04:00:00,0.00010233,0.00010371,0.00010184,0.00010329,3621118539.0
2022-01-06 05:00:00,0.00010336,0.00010429,0.00010264,0.00010358,1920880900.0
2022-01-06 06:00:00,0.0001035,0.00010397,0.00010281,0.00010353,1591060610.0
2022-01-06 07:00:00,0.00010355,0.00010435,0.00010328,0.00010418,1337894677.0
2022-01-06 08:00:00,0.00010409,0.0001043,0.00010252,0.00010313,1760093242.0
2022-01-06 09:00:00,0.00010306,0.00010371,9.975e-05,0.00010007,5855011162.0
2022-01-06 10:00:00,0.00010005,0.00010193,0.00010005,0.00010153,3703778999.0
2022-01-06 11:00:00,0.00010165,0.00010222,0.00010031,0.00010107,3247514645.0
2022-01-06 12:00:00,0.00010107,0.00010196,0.00010028,0.00010183,2457433688.0
2022-01-06 13:00:00,0.00010189,0.00010273,0.0001014,0.00010272,2456301274.0
2022-01-06 14:00:00,0.00010272,0.00010325,0.00010179,0.00010193,3085209684.0
2022-01-06 15:00:00,0.00010191,0.0001027,0.00010072,0.0001024,2928157439.0
2022-01-06 16:00:00,0.0001024,0.00010298,0.00010176,0.00010254,2257538773.0
2022-01-06 17:00:00,0.00010247,0.00010344,0.00010223,0.00010311,1114222065.0
2022-01-06 18:00:00,0.00010322,0.00010371,0.00010261,0.00010348,3128494207.0
2022-01-06 19:00:00,0.00010343,0.00010364,0.00010292,0.0001035,1023107552.0
2022-01-06 20:00:00,0.0001035,0.00010366,0.00010243,0.00010277,1350833589.0
2022-01-06 21:00:00,0.00010268,0.00010315,0.00010234,0.00010315,1329528003.0
2022-01-06 22:00:00,0.0001031,0.00010376,0.00010283,0.00010354,1430013532.0
2022-01-06 23:00:00,0.00010345,0.00010387,0.00010318,0.00010344,1127984878.0
2022-01-07 00:00:00,0.00010344,0.00010366,0.00010158,0.00010207,1640803791.0
2022-01-07 01:00:00,0.00010194,0.00010273,0.0001014,0.00010246,787499391.0
2022-01-07 02:00:00,0.00010246,0.00010331,0.00010112,0.00010125,2396246094.0
2022-01-07 03:00:00,0.00010114,0.00010132,9.709e-05,9.834e-05,7147046040.0
2022-01-07 04:00:00,9.83e-05,9.95e-05,9.643e-05,9.902e-05,6203262295.0
2022-01-07 05:00:00,9.915e-05,0.00010005,9.834e-05,9.939e-05,2245132907.0
2022-01-07 06:00:00,9.936e-05,9.999e-05,9.788e-05,9.843e-05,2282579399.0
2022-01-07 07:00:00,9.842e-05,9.932e-05,9.68e-05,9.932e-05,2960036534.0
2022-01-07 08:00:00,9.932e-05,0.00010068,9.842e-05,0.00010045,3086638825.0
2022-01-07 09:00:00,0.0001005,0.0001021,0.00010044,0.00010109,2062359881.0
2022-01-07 10:00:00,0.0001012,0.00010121,0.00010049,0.00010069,1784186099.0
2022-01-07 11:00:00,0.00010069,0.00010103,0.00010023,0.0001005,1580840620.0
2022-01-07 12:00:00,0.0001005,0.00010094,0.0001002,0.00010064,2285317736.0
2022-01-07 13:00:00,0.00010078,0.00010123,9.837e-05,9.96e-05,3959073745.0
2022-01-07 14:00:00,9.962e-05,0.0001005,9.908e-05,9.988e-05,1695341286.0
2022-01-07 15:00:00,9.988e-05,0.00010011,9.705e-05,9.955e-05,2910132238.0
2022-01-07 16:00:00,9.957e-05,9.995e-05,9.717e-05,9.881e-05,9090665200.0
2022-01-07 17:00:00,9.88e-05,9.89e-05,9.84e-05,9.89e-05,3669999477.0
2022-01-07 18:00:00,9.884e-05,9.89e-05,9.783e-05,9.831e-05,1344832105.0
2022-01-07 19:00:00,9.841e-05,9.89e-05,9.783e-05,9.872e-05,2167211966.0
2022-01-07 20:00:00,9.864e-05,9.93e-05,9.809e-05,9.893e-05,2112942887.0
2022-01-07 21:00:00,9.884e-05,9.941e-05,9.869e-05,9.898e-05,1358600281.0
2022-01-07 22:00:00,9.897e-05,9.899e-05,9.821e-05,9.828e-05,1338532483.0
2022-01-07 23:00:00,9.826e-05,9.9e-05,9.822e-05,9.855e-05,1042188460.0
2022-01-08 00:00:00,9.86e-05,9.907e-05,9.824e-05,9.9e-05,2477294947.0
2022-01-08 01:00:00,9.891e-05,9.907e-05,9.856e-05,9.897e-05,5863802626.0
2022-01-08 02:00:00,9.889e-05,9.899e-05,9.804e-05,9.838e-05,1016047569.0
2022-01-08 03:00:00,9.838e-05,9.899e-05,9.804e-05,9.89e-05,1191017437.0
2022-01-08 04:00:00,9.88e-05,9.939e-05,9.864e-05,9.931e-05,2117224583.0
2022-01-08 05:00:00,9.931e-05,9.983e-05,9.887e-05,9.96e-05,1150704866.0
2022-01-08 06:00:00,9.96e-05,0.00010001,9.935e-05,9.99e-05,1206353388.0
2022-01-08 07:00:00,9.979e-05,0.00010067,9.97e-05,0.00010002,1360757139.0
2022-01-08 08:00:00,0.00010002,0.00010066,9.977e-05,9.981e-05,1863186977.0
2022-01-08 09:00:00,9.988e-05,0.0001004,9.979e-05,0.00010022,1050661430.0
2022-01-08 10:00:00,0.00010022,0.00010054,9.932e-05,9.951e-05,1095941113.0
2022-01-08 11:00:00,9.953e-05,9.992e-05,9.912e-05,9.952e-05,1090990741.0
2022-01-08 12:00:00,9.957e-05,9.96e-05,9.872e-05,9.894e-05,1110924729.0
2022-01-08 13:00:00,9.892e-05,9.984e-05,9.84e-05,9.927e-05,1421863889.0
2022-01-08 14:00:00,9.918e-05,9.971e-05,9.845e-05,9.849e-05,1011145039.0
2022-01-08 15:00:00,9.849e-05,9.884e-05,9.783e-05,9.8e-05,1630213738.0
2022-01-08 16:00:00,9.796e-05,9.831e-05,9.705e-05,9.706e-05,2406727204.0
2022-01-08 17:00:00,9.706e-05,9.779e-05,9.562e-05,9.562e-05,3887743452.0
2022-01-08 18:00:00,9.562e-05,9.636e-05,9.3e-05,9.403e-05,6330483346.0
2022-01-08 19:00:00,9.406e-05,9.525e-05,9.35e-05,9.388e-05,2617878739.0
2022-01-08 20:00:00,9.4e-05,9.504e-05,9.373e-05,9.4e-05,1916321578.0
2022-01-08 21:00:00,9.4e-05,9.665e-05,9.396e-05,9.602e-05,2006636149.0
2022-01-08 22:00:00,9.601e-05,9.802e-05,9.579e-05,9.711e-05,1896366263.0
2022-01-08 23:00:00,9.723e-05,9.744e-05,9.614e-05,9.632e-05,1404725990.0
2022-01-09 00:00:00,9.624e-05,9.71e-05,9.523e-05,9.672e-05,2055420451.0
2022-01-09 01:00:00,9.666e-05,9.702e-05,9.524e-05,9.594e-05,2023521043.0
2022-01-09 02:00:00,9.594e-05,9.808e-05,9.582e-05,9.723e-05,2078348361.0
2022-01-09 03:00:00,9.729e-05,9.753e-05,9.622e-05,9.636e-05,1370899017.0
2022-01-09 04:00:00,9.637e-05,9.733e-05,9.635e-05,9.719e-05,1814047263.0
2022-01-09 05:00:00,9.722e-05,9.737e-05,9.613e-05,9.619e-05,795371998.0
2022-01-09 06:00:00,9.622e-05,9.692e-05,9.603e-05,9.664e-05,943923520.0
2022-01-09 07:00:00,9.664e-05,9.688e-05,9.609e-05,9.624e-05,1433405264.0
2022-01-09 08:00:00,9.624e-05,9.681e-05,9.573e-05,9.59e-05,1045149282.0
2022-01-09 09:00:00,9.589e-05,9.62e-05,9.533e-05,9.55e-05,1579437208.0
2022-01-09 10:00:00,9.557e-05,9.6e-05,9.3e-05,9.402e-05,15100368493.0
2022-01-09 11:00:00,9.41e-05,9.496e-05,9.403e-05,9.459e-05,2699459651.0
2022-01-09 12:00:00,9.459e-05,9.478e-05,9.371e-05,9.41e-05,2139661562.0
2022-01-09 13:00:00,9.413e-05,9.448e-05,9.347e-05,9.371e-05,3181196501.0
2022-01-09 14:00:00,9.37e-05,9.449e-05,9.368e-05,9.408e-05,1255118829.0
2022-01-09 15:00:00,9.409e-05,9.43e-05,9.3e-05,9.368e-05,2524761867.0
2022-01-09 16:00:00,9.379e-05,9.539e-05,9.346e-05,9.53e-05,1728319479.0
2022-01-09 17:00:00,9.539e-05,9.609e-05,9.488e-05,9.6e-05,1855980539.0
2022-01-09 18:00:00,9.592e-05,9.696e-05,9.576e-05,9.576e-05,2198493199.0
2022-01-09 19:00:00,9.588e-05,9.731e-05,9.576e-05,9.709e-05,2448677758.0
2022-01-09 20:00:00,9.709e-05,9.719e-05,9.647e-05,9.658e-05,1854389921.0
2022-01-09 21:00:00,9.653e-05,9.687e-05,9.611e-05,9.623e-05,874856239.0
2022-01-09 22:00:00,9.625e-05,9.656e-05,9.59e-05,9.593e-05,1581045339.0
2022-01-09 23:00:00,9.607e-05,9.618e-05,9.502e-05,9.617e-05,1273662888.0
2022-01-10 00:00:00,9.61e-05,9.619e-05,9.459e-05,9.459e-05,947074987.0
2022-01-10 01:00:00,9.459e-05,9.541e-05,9.459e-05,9.505e-05,681718133.0
2022-01-10 02:00:00,9.508e-05,9.553e-05,9.419e-05,9.533e-05,1310546021.0
2022-01-10 03:00:00,9.54e-05,9.578e-05,9.518e-05,9.55e-05,561436144.0
2022-01-10 04:00:00,9.55e-05,9.675e-05,9.522e-05,9.675e-05,856849649.0
2022-01-10 05:00:00,9.674e-05,9.687e-05,9.6e-05,9.662e-05,630285425.0
2022-01-10 06:00:00,9.662e-05,9.701e-05,9.599e-05,9.625e-05,1661709766.0
2022-01-10 07:00:00,9.625e-05,9.667e-05,9.601e-05,9.646e-05,1226752268.0
2022-01-10 08:00:00,9.65e-05,9.675e-05,9.499e-05,9.522e-05,1836577133.0
2022-01-10 09:00:00,9.522e-05,9.539e-05,9.463e-05,9.47e-05,1723445938.0
2022-01-10 10:00:00,9.469e-05,9.52e-05,9.435e-05,9.489e-05,1560399381.0
2022-01-10 11:00:00,9.49e-05,9.498e-05,9.354e-05,9.395e-05,1630490905.0
2022-01-10 12:00:00,9.394e-05,9.416e-05,9.09e-05,9.101e-05,4027100352.0
2022-01-10 13:00:00,9.091e-05,9.17e-05,9.061e-05,9.069e-05,2899470595.0
2022-01-10 14:00:00,9.064e-05,9.075e-05,8.551e-05,8.926e-05,11112248720.0
2022-01-10 15:00:00,8.922e-05,8.987e-05,8.793e-05,8.934e-05,4873670093.0
2022-01-10 16:00:00,8.95e-05,9.158e-05,8.858e-05,9.122e-05,3899278986.0
2022-01-10 17:00:00,9.117e-05,9.144e-05,8.753e-05,8.876e-05,5110633957.0
2022-01-10 18:00:00,8.883e-05,8.997e-05,8.846e-05,8.957e-05,4788598432.0
2022-01-10 19:00:00,8.956e-05,9.021e-05,8.856e-05,8.895e-05,2330889600.0
2022-01-10 20:00:00,8.909e-05,9.021e-05,8.834e-05,8.996e-05,1798279565.0
2022-01-10 21:00:00,9.009e-05,9.052e-05,8.949e-05,9.015e-05,2069389219.0
2022-01-10 22:00:00,9.022e-05,9.068e-05,8.919e-05,8.934e-05,1545311092.0
2022-01-10 23:00:00,8.937e-05,9.05e-05,8.908e-05,9.039e-05,1756424599.0
2022-01-11 00:00:00,9.045e-05,9.333e-05,8.969e-05,9.149e-05,5694104034.0
2022-01-11 01:00:00,9.156e-05,9.198e-05,9.042e-05,9.117e-05,2234517950.0
2022-01-11 02:00:00,9.122e-05,9.211e-05,9.112e-05,9.127e-05,2460444781.0
2022-01-11 03:00:00,9.131e-05,9.175e-05,9.086e-05,9.172e-05,1339020367.0
2022-01-11 04:00:00,9.176e-05,9.203e-05,9.084e-05,9.093e-05,2150757290.0
2022-01-11 05:00:00,9.1e-05,9.118e-05,9.005e-05,9.045e-05,1104255482.0
2022-01-11 06:00:00,9.045e-05,9.104e-05,8.976e-05,9.036e-05,905979017.0
2022-01-11 07:00:00,9.044e-05,9.126e-05,9.01e-05,9.126e-05,2134335808.0
2022-01-11 08:00:00,9.121e-05,9.245e-05,9.077e-05,9.081e-05,1924470103.0
2022-01-11 09:00:00,9.081e-05,9.141e-05,9.052e-05,9.057e-05,965031787.0
2022-01-11 10:00:00,9.054e-05,9.101e-05,8.932e-05,8.943e-05,2897298099.0
2022-01-11 11:00:00,8.941e-05,9.06e-05,8.941e-05,9.053e-05,1345802348.0
2022-01-11 12:00:00,9.04e-05,9.139e-05,9.021e-05,9.043e-05,2502318384.0
2022-01-11 13:00:00,9.035e-05,9.083e-05,9e-05,9.082e-05,1343300699.0
2022-01-11 14:00:00,9.083e-05,9.113e-05,8.913e-05,9.056e-05,2455148701.0
2022-01-11 15:00:00,9.058e-05,9.157e-05,8.955e-05,9.094e-05,8152695964.0
2022-01-11 16:00:00,9.087e-05,9.315e-05,9.064e-05,9.251e-05,4355913240.0
2022-01-11 17:00:00,9.252e-05,9.398e-05,9.221e-05,9.279e-05,4285067265.0
2022-01-11 18:00:00,9.28e-05,9.385e-05,9.233e-05,9.34e-05,2890103759.0
2022-01-11 19:00:00,9.342e-05,9.414e-05,9.291e-05,9.4e-05,2984671996.0
2022-01-11 20:00:00,9.402e-05,9.429e-05,9.334e-05,9.358e-05,2428999334.0
2022-01-11 21:00:00,9.364e-05,9.423e-05,9.344e-05,9.372e-05,1795249475.0
2022-01-11 22:00:00,9.367e-05,9.374e-05,9.302e-05,9.308e-05,1577255687.0
2022-01-11 23:00:00,9.307e-05,9.364e-05,9.303e-05,9.356e-05,1540724494.0
2022-01-12 00:00:00,9.347e-05,9.461e-05,9.331e-05,9.372e-05,2491304719.0
2022-01-12 01:00:00,9.367e-05,9.392e-05,9.331e-05,9.353e-05,1452565176.0
2022-01-12 02:00:00,9.352e-05,9.398e-05,9.297e-05,9.353e-05,1729087053.0
2022-01-12 03:00:00,9.356e-05,9.364e-05,9.316e-05,9.358e-05,951456572.0
2022-01-12 04:00:00,9.359e-05,9.422e-05,9.336e-05,9.382e-05,1494933255.0
2022-01-12 05:00:00,9.38e-05,9.408e-05,9.341e-05,9.408e-05,1963256880.0
2022-01-12 06:00:00,9.403e-05,9.496e-05,9.379e-05,9.436e-05,2400875041.0
2022-01-12 07:00:00,9.432e-05,9.438e-05,9.329e-05,9.379e-05,2617533591.0
2022-01-12 08:00:00,9.377e-05,9.45e-05,9.339e-05,9.413e-05,2668613161.0
2022-01-12 09:00:00,9.416e-05,9.531e-05,9.39e-05,9.477e-05,3183974023.0
2022-01-12 10:00:00,9.478e-05,9.52e-05,9.444e-05,9.474e-05,2285331821.0
2022-01-12 11:00:00,9.473e-05,9.586e-05,9.423e-05,9.488e-05,2602226486.0
2022-01-12 12:00:00,9.481e-05,9.65e-05,9.476e-05,9.634e-05,3035515698.0
2022-01-12 13:00:00,9.634e-05,9.82e-05,9.576e-05,9.807e-05,6408171355.0
2022-01-12 14:00:00,9.807e-05,9.86e-05,9.781e-05,9.838e-05,5289750182.0
2022-01-12 15:00:00,9.84e-05,9.909e-05,9.747e-05,9.822e-05,5391606122.0
2022-01-12 16:00:00,9.817e-05,9.881e-05,9.795e-05,9.863e-05,3798656946.0
2022-01-12 17:00:00,9.86e-05,9.881e-05,9.814e-05,9.852e-05,3438556897.0
2022-01-12 18:00:00,9.859e-05,9.868e-05,9.795e-05,9.839e-05,2686724397.0
2022-01-12 19:00:00,9.839e-05,9.89e-05,9.805e-05,9.847e-05,2098860011.0
2022-01-12 20:00:00,9.847e-05,9.847e-05,9.782e-05,9.794e-05,2684973582.0
2022-01-12 21:00:00,9.79e-05,9.877e-05,9.75e-05,9.757e-05,2337560372.0
2022-01-12 22:00:00,9.758e-05,9.814e-05,9.75e-05,9.763e-05,1918417898.0
2022-01-12 23:00:00,9.765e-05,9.82e-05,9.755e-05,9.819e-05,922452312.0
2022-01-13 00:00:00,9.808e-05,9.848e-05,9.751e-05,9.757e-05,1364859218.0
2022-01-13 01:00:00,9.761e-05,0.00010243,9.756e-05,9.913e-05,7983575497.0
2022-01-13 02:00:00,9.913e-05,0.00010132,9.872e-05,9.941e-05,5539870827.0
2022-01-13 03:00:00,9.945e-05,9.969e-05,9.842e-05,9.928e-05,3424570338.0
2022-01-13 04:00:00,9.92e-05,0.0001,9.902e-05,9.948e-05,2200959636.0
2022-01-13 05:00:00,9.942e-05,0.0001002,9.897e-05,9.984e-05,1611368320.0
2022-01-13 06:00:00,9.984e-05,0.00010088,9.973e-05,0.00010065,3125522196.0
2022-01-13 07:00:00,0.00010063,0.00010091,9.922e-05,9.978e-05,4295382106.0
2022-01-13 08:00:00,9.981e-05,0.00010076,9.957e-05,0.00010076,2239278057.0
2022-01-13 09:00:00,0.00010073,0.00010137,0.00010025,0.00010129,3073849390.0
2022-01-13 10:00:00,0.00010126,0.00010135,0.00010029,0.00010035,2671358168.0
2022-01-13 11:00:00,0.00010042,0.00010063,9.857e-05,9.913e-05,3971465373.0
2022-01-13 12:00:00,9.913e-05,0.00010012,9.875e-05,9.999e-05,2372565966.0
2022-01-13 13:00:00,9.998e-05,0.00010002,9.912e-05,9.977e-05,1982712228.0
2022-01-13 14:00:00,9.978e-05,0.00010062,9.971e-05,0.00010017,1848729358.0
2022-01-13 15:00:00,0.00010025,0.00010028,9.584e-05,9.744e-05,7063967865.0
2022-01-13 16:00:00,9.742e-05,9.887e-05,9.674e-05,9.798e-05,4365472676.0
